QD_Type,Core_Composition,Surface_Charge,Hydrodynamic_Diameter,Oxidative_Stress_Marker,Apoptosis_Marker,Toxicity_Score
Cadmium Selenide QD,CdSe,-20.80791155733449,7.333905806320577,0.07025790428126434,0.0700316255899532,0.07014476493560877
Cadmium Selenide QD,CdSe,-18.645285788482866,4.87651407788066,0.15173987987335996,0.13774899710479277,0.14474443848907637
Graphene QD,C,-15.50674601134618,6.9365665646689845,0.16258157819184704,0.13248282123341718,0.1475321997126321
Silicon QD,Si,-25.90657406537829,2.9508581972469,0.23078080468457401,0.16479087685531074,0.19778584076994238
Silicon QD,Si,-27.28889396364164,6.621080312020113,0.05675858842137847,0.1422628835564912,0.09951073598893484
Silicon QD,Si,-27.6684362626358,4.181218661740901,0.11488397381226088,0.1257723507065268,0.12032816225939383
Silicon QD,Si,-29.643538891153124,4.991221356517061,0.11454534589053426,0.19116667841288257,0.1528560121517084
Indium Phosphide QD,InP,-14.593992003434293,4.935392707333479,0.22530155797990709,0.07581215993798039,0.15055685895894375
Silicon QD,Si,-28.375229919425248,2.8349179613470157,0.0711593104203125,0.1283208436732526,0.09974007704678256
Silicon QD,Si,-24.14488736263857,5.892047690880808,0.09980052577568783,0.1685024438831281,0.13415148482940797
Cadmium Selenide QD,CdSe,-27.738761758457443,6.395468140346043,0.08810734989786322,0.14548181950914585,0.11679458470350454
Indium Phosphide QD,InP,-16.680072924565046,6.8754368403761585,0.2231295029233592,0.057494000430312775,0.140311751676836
Cadmium Selenide QD,CdSe,-12.975812699747387,3.626635422122094,0.17669184885719807,0.10638668470370799,0.14153926678045303
Cadmium Selenide QD,CdSe,-10.669975800201492,7.587776739662079,0.13439274590214412,0.04767650877761208,0.0910346273398781
Indium Phosphide QD,InP,-19.271505397916158,7.90754640379053,0.059100717495043045,0.05689295375986125,0.05799683562745215
Cadmium Selenide QD,CdSe,-13.131295237249187,7.228484269156346,0.20365124616872826,0.05699815239531149,0.13032469928201987
Graphene QD,C,-23.54005892915756,2.6400349360217663,0.2956632584534069,0.16419265999670518,0.22992795922505604
Cadmium Selenide QD,CdSe,-27.950400880946816,5.452997263764893,0.1491429844583727,0.10634613710738211,0.1277445607828774
Graphene QD,C,-26.121324162391797,4.887532375528835,0.1624558224836269,0.11743465789840747,0.13994524019101717
Graphene QD,C,-22.611202980203938,7.935924176486788,0.25375225670294127,0.060735457673832594,0.15724385718838693
Silicon QD,Si,-16.2521797487258,7.053631723342584,0.27817343184802007,0.07135504003595357,0.1747642359419868
Silicon QD,Si,-20.760344233887885,3.937516437103435,0.0815529465159006,0.09774915353131597,0.08965105002360829
Graphene QD,C,-28.36394255538094,3.59541344208684,0.17502697307193205,0.05488349707392627,0.11495523507292915
Cadmium Selenide QD,CdSe,-23.406810035457738,3.7725017267654133,0.07962922784446165,0.028352947459536905,0.05399108765199928
Graphene QD,C,-16.473422206102057,7.587262359944782,0.2632018542782508,0.17172724298396808,0.21746454863110945
Graphene QD,C,-25.915277589953398,6.896071655849022,0.10259147800824393,0.0286957795332992,0.06564362877077157
Graphene QD,C,-16.265877714862537,3.924107715725631,0.07192629492935439,0.07747681491990895,0.07470155492463167
Indium Phosphide QD,InP,-26.828914668073327,7.587472733816333,0.1556631590568308,0.05745639452566975,0.10655977679125028
Silicon QD,Si,-22.738869259210116,4.534649599722644,0.1379833811372918,0.1676033616506177,0.15279337139395477
Silicon QD,Si,-14.50833684791845,2.5243286763245045,0.21411436532830008,0.1696254807342215,0.1918699230312608
Cadmium Selenide QD,CdSe,-10.717802630846268,5.234293421643898,0.25224748981179257,0.18902881723630247,0.22063815352404753
Cadmium Selenide QD,CdSe,-22.781649030487017,7.605646584842246,0.2673608430266,0.032640743431316024,0.150000793228958
Indium Phosphide QD,InP,-24.037558484750715,6.9689401862046525,0.09500528806312382,0.09486874519877851,0.09493701663095117
Cadmium Selenide QD,CdSe,-18.151815632295705,5.911393812037996,0.10527230940358319,0.05233761298480798,0.07880496119419558
Silicon QD,Si,-15.37464437616558,5.243935322287353,0.056630299171165785,0.028121718622995298,0.04237600889708054
Cadmium Selenide QD,CdSe,-21.29820051431753,7.160435870532445,0.22558114075833074,0.07523082785765393,0.15040598430799235
Silicon QD,Si,-11.196796220878444,7.988092760934565,0.15860929816243202,0.18202998076189852,0.17031963946216527
Cadmium Selenide QD,CdSe,-18.27056516024683,3.340201905220101,0.2850450749903345,0.1902537519876108,0.23764941348897264
Cadmium Selenide QD,CdSe,-10.182069808509787,5.340427845874876,0.17327816998011913,0.07297912021528592,0.12312864509770252
Silicon QD,Si,-10.80534964907001,4.8316113318207865,0.2377812584094579,0.023844739572148107,0.130812998990803
Graphene QD,C,-22.45590461195608,4.9733330606474,0.2859460175813995,0.10522312845949229,0.19558457302044588
Silicon QD,Si,-13.873592882791762,5.3944903354283245,0.14804068561607292,0.18135172853105358,0.16469620707356325
Cadmium Selenide QD,CdSe,-14.254415566096988,7.1602963856363235,0.05124006355518,0.16350648689515818,0.1073732752251691
Indium Phosphide QD,InP,-17.731545988926356,7.666117793923461,0.2729939143759395,0.18191832024017204,0.22745611730805576
Graphene QD,C,-15.289523478973981,3.0955731754587847,0.26307764723524696,0.11861982542037433,0.19084873632781063
Silicon QD,Si,-11.904966389942501,4.54881885437432,0.06696239759971793,0.06436903304642769,0.0656657153230728
Graphene QD,C,-29.258058163408002,6.23232318120311,0.07138851814472137,0.12762593448321696,0.09950722631396916
Graphene QD,C,-17.114701079871583,3.82867389431005,0.24870698075104758,0.19500015223829592,0.22185356649467175
Silicon QD,Si,-16.451779535264127,4.429747388718486,0.06066230542580191,0.16030890601235107,0.11048560571907648
Cadmium Selenide QD,CdSe,-21.63084029902935,6.414746650022666,0.06562655562616858,0.11111236187190711,0.08836945874903784
Silicon QD,Si,-12.898500636302053,6.42884211370704,0.10536973566479126,0.12111604688011729,0.11324289127245427
Graphene QD,C,-25.78169696379124,4.451300117810325,0.063057627459271,0.022031274450859555,0.042544450955065274
Graphene QD,C,-26.918102597530766,2.6513968597558435,0.12391154846011594,0.0932760715938815,0.10859381002699872
Indium Phosphide QD,InP,-22.72664095772982,2.6712070441557705,0.09372521693422099,0.19375473669371143,0.14373997681396622
Silicon QD,Si,-19.446731392797474,3.3638604814250184,0.22907231348218443,0.1749058127515211,0.20198906311685277
Silicon QD,Si,-15.743140161966771,6.907498184743144,0.091816192563162,0.05468847035986471,0.07325233146151336
Indium Phosphide QD,InP,-27.990905219094465,3.6418743678780827,0.27863313606628365,0.05287911272862515,0.1657561243974544
Graphene QD,C,-28.464165356218622,5.862304186102733,0.15527270347217098,0.14894507993689746,0.15210889170453423
Graphene QD,C,-25.862094383724006,4.578779417035048,0.21275584457954888,0.1776824379280896,0.19521914125381923
Indium Phosphide QD,InP,-18.50703079481099,3.812958133401219,0.19963558978640805,0.07517186044405072,0.13740372511522939
Graphene QD,C,-26.85927767155209,2.740908085029595,0.10050058294861737,0.16181975535569965,0.1311601691521585
Silicon QD,Si,-25.544137471779234,6.1592620645967235,0.22821107996295104,0.05517007566979394,0.14169057781637248
Cadmium Selenide QD,CdSe,-28.217124713762455,7.569828402494653,0.13523950006085916,0.1280687542014331,0.13165412713114613
Cadmium Selenide QD,CdSe,-19.618916723951582,7.355302296817528,0.19855323546024128,0.06714667204039865,0.13284995375031997
Silicon QD,Si,-29.825496223037334,7.3957858677806625,0.239779420813524,0.13145493885937698,0.18561717983645049
Graphene QD,C,-24.435881040269496,3.489115753177918,0.11461802551197701,0.037052738481215805,0.07583538199659641
Indium Phosphide QD,InP,-20.862601879166217,6.486241431306063,0.2171024339728565,0.07298557481315236,0.14504400439300444
Indium Phosphide QD,InP,-27.958282585406803,7.405208652471472,0.21840396383393373,0.14857706182488337,0.18349051282940854
Graphene QD,C,-20.351249283841085,4.88490615673704,0.05629762285947752,0.025428269618751834,0.04086294623911468
Cadmium Selenide QD,CdSe,-21.01208288969733,6.111241006120775,0.2255162709779217,0.07441152242403257,0.14996389670097715
Silicon QD,Si,-17.505740549951504,4.661584163688926,0.1622931915121285,0.07314814208737018,0.11772066679974935
Indium Phosphide QD,InP,-18.723768706219467,6.70928078084253,0.285843107953126,0.18115348070533613,0.23349829432923108
Indium Phosphide QD,InP,-19.258154320507842,4.022324188635472,0.1585949730995278,0.07507038075213006,0.11683267692582894
Silicon QD,Si,-13.296432223675588,7.736681760732227,0.06895678482681232,0.07555903376165257,0.07225790929423245
Cadmium Selenide QD,CdSe,-12.241607544415558,4.179606466594428,0.12075287475494077,0.021671678367733142,0.07121227656133695
Cadmium Selenide QD,CdSe,-27.906201909294456,7.728913269637411,0.2698377688546277,0.0418710104750565,0.15585438966484208
Silicon QD,Si,-24.635399153204336,7.010431888636616,0.1726586715012851,0.08103071126296316,0.12684469138212412
Cadmium Selenide QD,CdSe,-24.94158643267773,3.408825058756829,0.2531104436302298,0.048850320211454426,0.1509803819208421
Silicon QD,Si,-19.996475497093563,2.960258798460603,0.24438953497271698,0.08008758642486254,0.16223856069878975
Indium Phosphide QD,InP,-23.457015646558325,6.237491619952111,0.23629458271285064,0.16121735003197382,0.19875596637241222
Cadmium Selenide QD,CdSe,-13.88101098542197,2.7613418058846237,0.16543759372396832,0.08200729706955283,0.12372244539676058
Silicon QD,Si,-22.213443985331082,7.35941281530367,0.16828092631593577,0.19402239834141602,0.1811516623286759
Graphene QD,C,-21.7824666218576,3.1385269205317696,0.13244905899748322,0.11181038317713991,0.12212972108731157
Graphene QD,C,-25.075739274089706,5.1359660245423955,0.12894062985848675,0.05426329108103636,0.09160196046976156
Indium Phosphide QD,InP,-10.000931401750144,5.3409384978826075,0.07814631444105564,0.027414665892892535,0.05278049016697409
Indium Phosphide QD,InP,-19.513253797103236,5.551957466218149,0.20383979542913672,0.10395719895540934,0.15389849719227303
Silicon QD,Si,-21.485829960947743,5.631219052115996,0.24941010832792593,0.12850772862360302,0.18895891847576446
Graphene QD,C,-26.01348824679799,6.669919844428778,0.2671385590297673,0.10916813190383694,0.18815334546680212
Cadmium Selenide QD,CdSe,-24.686215005056336,5.759735105307986,0.11633276785640663,0.0605102809520863,0.08842152440424647
Silicon QD,Si,-28.385659563115283,3.5268787482187096,0.07243815685553824,0.1492870033724608,0.11086258011399952
Graphene QD,C,-13.130362628438704,7.007001026129187,0.25808113606696276,0.024074884684565777,0.14107801037576426
Silicon QD,Si,-24.17679328175855,2.9311389007234325,0.1547508904007685,0.042823791866613545,0.09878734113369103
Indium Phosphide QD,InP,-22.44073270233706,3.8602453283457634,0.16847971852723725,0.0389563499323807,0.10371803422980898
Silicon QD,Si,-10.454011672851074,2.7532203181009938,0.18340580836838877,0.06839044792714132,0.12589812814776505
Graphene QD,C,-14.190828864593549,5.921746897226031,0.1329286487563351,0.05457123890606641,0.09374994383120075
Graphene QD,C,-15.30285673429535,4.450343656303188,0.22297985169713452,0.14305231032430413,0.1830160810107193
Indium Phosphide QD,InP,-16.831328461600776,6.165247788004178,0.19799205391453029,0.09247617785878627,0.14523411588665827
Cadmium Selenide QD,CdSe,-26.599155307159027,4.560688579985026,0.27667279834606134,0.06974028931750274,0.17320654383178205
Graphene QD,C,-21.18219758903382,5.757440217989324,0.12730796261238986,0.16657926564030337,0.1469436141263466
Cadmium Selenide QD,CdSe,-21.4212901985835,5.4401914017599164,0.13715429937745793,0.1827273611348382,0.15994083025614808
Silicon QD,Si,-14.709100026653843,7.875655335755831,0.10289395788461046,0.07944656738867574,0.0911702626366431
Graphene QD,C,-24.30277965305882,6.493700996148089,0.1567025824868684,0.1944022482562875,0.17555241537157795
Cadmium Selenide QD,CdSe,-21.785566840184373,6.752604346750954,0.14577940151931257,0.06326091962846246,0.10452016057388752
Silicon QD,Si,-20.998724415684798,3.1924603888473775,0.2328549658349589,0.15320509394388349,0.1930300298894212
Cadmium Selenide QD,CdSe,-25.056424095685742,7.275339854461877,0.1047435983819247,0.12723662764330662,0.11599011301261566
Silicon QD,Si,-19.776648397594165,7.708867000954502,0.16002639621724146,0.09036623523914375,0.12519631572819262
Indium Phosphide QD,InP,-22.232444863281017,4.761543321219998,0.1753590184897607,0.1716989050762944,0.17352896178302757
Cadmium Selenide QD,CdSe,-26.99575134391932,7.692149659266046,0.24213638431690765,0.06907077784151473,0.15560358107921118
Cadmium Selenide QD,CdSe,-19.05851118227758,5.533815503062139,0.26975673374302356,0.06893309282510238,0.16934491328406298
Indium Phosphide QD,InP,-27.38168266798771,7.381686503725833,0.26694768669094876,0.18219748662047405,0.2245725866557114
Cadmium Selenide QD,CdSe,-15.791802342623027,6.218153433407884,0.21550973686860125,0.1868385930752355,0.20117416497191837
Silicon QD,Si,-15.917723731044832,3.478611204504156,0.27759040088216735,0.16295004224395024,0.2202702215630588
Graphene QD,C,-26.024422707928874,3.743042120308744,0.17458816060745247,0.09665573723832224,0.13562194892288737
Graphene QD,C,-17.094508167839322,3.991204568914978,0.12281957588938734,0.08328206369582679,0.10305081979260707
Silicon QD,Si,-27.363883714509043,4.156790191237708,0.15745214859197992,0.07597546710170903,0.11671380784684449
Graphene QD,C,-29.32996782058419,6.293849028115405,0.2893375758251492,0.11688971480445257,0.20311364531480086
Cadmium Selenide QD,CdSe,-16.973407422652546,3.0512003363764375,0.05236693525263829,0.05918689601362383,0.05577691563313106
Indium Phosphide QD,InP,-23.45786535240829,2.5934133503951773,0.09979617334902167,0.14456136960740007,0.12217877147821088
Indium Phosphide QD,InP,-23.32707820349417,6.797240126973181,0.20267859884668388,0.1836640079290095,0.1931713033878467
Graphene QD,C,-28.503610707221693,5.131589458061235,0.14943309119563764,0.08255220210645332,0.11599264665104547
Graphene QD,C,-18.7951940626161,3.7691190792300455,0.1572056224230705,0.09462839862171571,0.12591701052239312
Graphene QD,C,-24.092713156099894,4.194319473645551,0.1354393200565826,0.05214730296339233,0.09379331150998746
Cadmium Selenide QD,CdSe,-13.80536505415673,5.581547126340192,0.15925239045757084,0.05161717067248449,0.10543478056502767
Graphene QD,C,-26.679863240943323,5.309778461505575,0.2396309393914543,0.07266285901903174,0.15614689920524302
Indium Phosphide QD,InP,-16.820306844545094,2.836416065008514,0.2198578136264413,0.05404548451469078,0.13695164907056603
Cadmium Selenide QD,CdSe,-19.390687396853775,5.454162400929518,0.24241450276447746,0.192242372616877,0.21732843769067722
Indium Phosphide QD,InP,-19.159520149723505,3.6172720505908127,0.25563693208932764,0.1433556023683678,0.19949626722884772
Silicon QD,Si,-29.400821860196974,3.1874629678779924,0.2228992907872126,0.18550333678538988,0.20420131378630124
Graphene QD,C,-28.62187383920461,6.7200527579857505,0.09072287190195318,0.06983253394613634,0.08027770292404476
Indium Phosphide QD,InP,-26.07578826249394,7.472592231696982,0.07486903135508137,0.07839488465498731,0.07663195800503433
Cadmium Selenide QD,CdSe,-16.562876992725286,7.770114661299141,0.2806937123531558,0.055282326928339745,0.16798801964074778
Indium Phosphide QD,InP,-29.0918357265031,4.620960453459535,0.22917488748626402,0.14098004034435474,0.18507746391530938
Silicon QD,Si,-16.47739377407028,3.2745465202071165,0.16673105716305342,0.08594403257355675,0.1263375448683051
Cadmium Selenide QD,CdSe,-28.38554128896781,6.23207135356708,0.24465770513769985,0.08333754508679188,0.16399762511224586
Indium Phosphide QD,InP,-24.43137858832407,6.130977934514279,0.298963756413034,0.05871767886083258,0.1788407176369333
Silicon QD,Si,-12.059838599246497,6.024497562091264,0.17288429863002247,0.17613584451500736,0.1745100715725149
Silicon QD,Si,-10.940516005181077,6.446142154963313,0.28670172438354086,0.038189164410839485,0.16244544439719016
Indium Phosphide QD,InP,-15.560303796687549,4.200650112792143,0.20630427077604802,0.19155414846286886,0.19892920961945842
Cadmium Selenide QD,CdSe,-14.838471781296086,4.674470000409492,0.0791057848720398,0.020449463154491684,0.04977762401326574
Silicon QD,Si,-28.237642088967046,5.162830789864332,0.2356336692838904,0.1502354194834432,0.1929345443836668
Silicon QD,Si,-17.811507213989337,4.899799576949562,0.0969719892801122,0.09082791757209527,0.09389995342610374
Silicon QD,Si,-21.174581281314204,3.05488253166052,0.28302896886561363,0.14255777812722284,0.21279337349641825
Graphene QD,C,-16.075891587412094,6.9953218721692805,0.1247687558856689,0.021492350633627116,0.07313055325964801
Cadmium Selenide QD,CdSe,-20.422367270139976,7.201802238709147,0.2985616044556405,0.12649540195153788,0.21252850320358918
Indium Phosphide QD,InP,-27.234354816149335,2.767987326435061,0.18827697320449588,0.16308766888689002,0.17568232104569295
Indium Phosphide QD,InP,-17.581564158897827,2.691261153076859,0.12487567427898409,0.07557311418243555,0.10022439423070982
Cadmium Selenide QD,CdSe,-24.52169864499713,7.22493816789944,0.1041502124376719,0.13737173817595236,0.12076097530681212
Indium Phosphide QD,InP,-17.29020963970965,5.933478069246583,0.0993260590539914,0.054153994128336824,0.0767400265911641
Silicon QD,Si,-27.799532744280743,5.7473356978918275,0.29406491911950106,0.08742702925639512,0.1907459741879481
Graphene QD,C,-16.47768678856739,2.954843453980162,0.28965830155559735,0.13750766709715875,0.21358298432637807
Graphene QD,C,-24.7162886385812,5.201444876337069,0.27168331513644445,0.18544950762811366,0.22856641138227907
Silicon QD,Si,-10.331532072268974,6.97698216896971,0.06389730805568693,0.14205898470941397,0.10297814638255046
Graphene QD,C,-18.598375571366965,5.683742142186926,0.23899999505713515,0.08073159848825166,0.1598657967726934
Graphene QD,C,-12.109306645851735,5.0949139215239745,0.19300298353592366,0.050590686791235365,0.1217968351635795
Cadmium Selenide QD,CdSe,-20.617247951518074,6.205421745806636,0.06995226718009358,0.13457785522438886,0.10226506120224121
Cadmium Selenide QD,CdSe,-13.144460064851678,3.741014826029084,0.16772691732469186,0.07855610628658007,0.12314151180563596
Cadmium Selenide QD,CdSe,-29.238143295094766,6.195390471757215,0.20578916327230046,0.07924320761668951,0.14251618544449499
Indium Phosphide QD,InP,-14.747898535943486,7.34543774845083,0.11548495190082199,0.05163891338509695,0.08356193264295947
Cadmium Selenide QD,CdSe,-16.00526179152196,3.4867637349665754,0.15398093904856608,0.14358212201511275,0.1487815305318394
Silicon QD,Si,-13.522677670799514,6.681571391205788,0.26958884740896166,0.08423987062250436,0.17691435901573302
Graphene QD,C,-28.474298040303463,6.615821178548652,0.24744898657709347,0.020146636069707444,0.13379781132340046
Indium Phosphide QD,InP,-10.12764109915215,5.769422644544192,0.211729577626727,0.13107932916067147,0.17140445339369925
Cadmium Selenide QD,CdSe,-10.938153351877588,7.834943336217808,0.20969420756794938,0.1197531277344852,0.1647236676512173
Graphene QD,C,-19.353635772006328,5.679097139276122,0.283493212820062,0.07018058188376423,0.17683689735191313
Indium Phosphide QD,InP,-19.41017905418905,7.9142015775317365,0.24153988458655995,0.05145123361816813,0.14649555910236403
Graphene QD,C,-27.17614160819391,4.453697506241278,0.17168228944931507,0.05493705677334125,0.11330967311132817
Cadmium Selenide QD,CdSe,-18.353396242567193,2.5802945489225695,0.21581564930639335,0.13014728888021693,0.17298146909330514
Silicon QD,Si,-15.271061990250455,3.2790974065143508,0.1114326937036388,0.05047158480822277,0.08095213925593078
Indium Phosphide QD,InP,-29.078778282537417,5.350695858300208,0.1675139344421709,0.10111700006837865,0.13431546725527477
Indium Phosphide QD,InP,-16.278691520157338,6.027277551562715,0.2454091263678463,0.16760320811354879,0.20650616724069754
Indium Phosphide QD,InP,-29.934153421925966,6.315610315829412,0.21425910150938254,0.1259060282271301,0.17008256486825632
Graphene QD,C,-27.374696604622237,5.2904720161629655,0.05282304788557564,0.03493425610052622,0.04387865199305093
Indium Phosphide QD,InP,-15.165382055394979,2.8359574000876338,0.2532255185619188,0.02486396482013767,0.13904474169102826
Silicon QD,Si,-14.402074307869135,7.322203919243141,0.29824835093608376,0.18088409276833473,0.23956622185220924
Cadmium Selenide QD,CdSe,-13.357619077368717,2.879246389115052,0.1410222615018869,0.14722088498937413,0.14412157324563052
Silicon QD,Si,-11.046804312005332,4.414713982026443,0.08390235522904703,0.1280305317244916,0.10596644347676931
Cadmium Selenide QD,CdSe,-12.796246031551341,5.4067749481073495,0.058040512683380216,0.12433805528191931,0.09118928398264976
Graphene QD,C,-27.542398588432604,4.8622581189681116,0.19349563476615594,0.11026097102120468,0.15187830289368032
Silicon QD,Si,-25.814763351227366,5.848163666839351,0.10210266538330005,0.04075802231724092,0.07143034385027049
Indium Phosphide QD,InP,-10.103673361337599,3.8475370918508833,0.09307130472024867,0.1412431955300987,0.1171572501251737
Indium Phosphide QD,InP,-12.304601341590747,3.56233627735343,0.06866254331882192,0.18970706168607077,0.12918480250244635
Cadmium Selenide QD,CdSe,-27.930350489910072,4.3307275989504905,0.2058376263399775,0.15802353334401423,0.18193057984199584
Cadmium Selenide QD,CdSe,-25.100206607924004,3.8475468639230135,0.136551974801234,0.1973327875866116,0.1669423811939228
Cadmium Selenide QD,CdSe,-18.872669084494678,6.132826147534506,0.15997554039453699,0.17910690115420833,0.16954122077437267
Indium Phosphide QD,InP,-19.39483332822453,3.471838515517808,0.14811348429036925,0.13543727537194167,0.14177537983115546
Cadmium Selenide QD,CdSe,-14.420845398542424,2.8702030058746737,0.16625695844372373,0.10664023163874362,0.1364485950412337
Silicon QD,Si,-15.089676840946076,6.6543308011661555,0.2081514999062457,0.08334785288128162,0.14574967639376366
Cadmium Selenide QD,CdSe,-24.38291099780027,6.102497991210269,0.10682858764468735,0.13382305653320917,0.12032582208894826
Indium Phosphide QD,InP,-29.857097384071462,5.557121483197757,0.06316035654696074,0.02674005770777487,0.0449502071273678
Cadmium Selenide QD,CdSe,-24.818779711505783,7.503507849077693,0.1691924171895921,0.04376158440667067,0.10647700079813138
Indium Phosphide QD,InP,-19.910704590510523,3.2998446808795783,0.17668827729189385,0.042980009412743374,0.10983414335231861
Indium Phosphide QD,InP,-10.009591416029767,2.7456260077237524,0.06949508775955467,0.02960491170114147,0.04954999973034807
Cadmium Selenide QD,CdSe,-18.43863488255952,3.8580987653873717,0.06789118587715041,0.1591601457918509,0.11352566583450066
Graphene QD,C,-16.015711730542847,3.29085179252793,0.18858457743529466,0.09124537215947826,0.13991497479738646
Graphene QD,C,-26.63876618218897,6.420506307916797,0.08190187727463767,0.18394432523315637,0.13292310125389703
Silicon QD,Si,-25.718867055765745,3.8564595850674817,0.2413962499056414,0.023452013084665525,0.13242413149515347
Indium Phosphide QD,InP,-17.404712439043685,5.884725022707579,0.12398139380560987,0.12165813454519048,0.12281976417540016
Graphene QD,C,-20.421146655019683,3.570579811428123,0.21427936192458719,0.1273444199716847,0.17081189094813592
Cadmium Selenide QD,CdSe,-26.199421489136107,3.5794010803191165,0.26611746094101857,0.026305860757540902,0.14621166084927972
Indium Phosphide QD,InP,-13.175780619224223,4.584885512011029,0.12469422801556408,0.09860817561994836,0.11165120181775623
Indium Phosphide QD,InP,-24.037115092072803,2.8156156840742548,0.23844979699123858,0.12613654299287105,0.1822931699920548
Silicon QD,Si,-23.559750596521017,5.06881504377446,0.1597488073818995,0.020751580122383435,0.09025019375214147
Indium Phosphide QD,InP,-12.431907854300675,5.280854237342996,0.05694449242422937,0.06599273108499555,0.06146861175461246
Graphene QD,C,-29.330044481772447,3.6369614507723327,0.06526605462304018,0.0392883622025757,0.05227720841280794
Silicon QD,Si,-26.663323882031293,7.53634316695714,0.08987368640600664,0.04135459184838199,0.06561413912719431
Indium Phosphide QD,InP,-19.64962488365819,2.5219121800450233,0.08884562138352749,0.09412866340143487,0.09148714239248118
Cadmium Selenide QD,CdSe,-27.486343083766524,4.448485359040861,0.09062094149707715,0.13555355237028965,0.11308724693368341
Graphene QD,C,-11.860372366187171,7.867744960324644,0.07550788620401576,0.030377774267046995,0.052942830235531375
Silicon QD,Si,-17.834702504205477,2.7426359214838265,0.22560352365757763,0.03824156839281737,0.1319225460251975
Indium Phosphide QD,InP,-16.880460676325406,5.7919857417773795,0.22571593271124268,0.02797692069509554,0.12684642670316912
Silicon QD,Si,-12.856559156559062,6.745979097149474,0.11911460950941928,0.04939603725205871,0.08425532338073899
Cadmium Selenide QD,CdSe,-29.805460610284452,3.429436948754599,0.14885178782995578,0.17837418254397816,0.16361298518696699
Silicon QD,Si,-18.254200614069507,3.868195030481888,0.05052414627330841,0.05370272741170595,0.05211343684250718
Silicon QD,Si,-17.793753011071836,7.1792685432849925,0.07788016631743601,0.04514823545609818,0.061514200886767095
Indium Phosphide QD,InP,-25.16593322037953,5.968403021788833,0.2934643980679872,0.059955258130577296,0.17670982809928223
Silicon QD,Si,-14.442887735105574,6.857776151705614,0.28427418643118196,0.19898409616584675,0.24162914129851437
Graphene QD,C,-11.211253921574958,5.337111335862195,0.12963860316602027,0.12652386394520318,0.12808123355561174
Silicon QD,Si,-11.498619474781222,4.27264575950755,0.09627245081086643,0.05302718650874122,0.07464981865980383
Silicon QD,Si,-11.453020577679126,6.596134989006678,0.18262411725250616,0.12143752328897138,0.15203082027073878
Cadmium Selenide QD,CdSe,-17.91309462623468,7.7641078781925765,0.11638038894006948,0.14502918066970044,0.13070478480488495
Graphene QD,C,-20.933478350978675,6.009146901778401,0.121268378403853,0.14205776241344475,0.13166307040864889
Silicon QD,Si,-17.94451773841889,3.0436341492431063,0.1752234174007165,0.0697780617532606,0.12250073957698855
Silicon QD,Si,-15.376140695311847,3.6245708033228214,0.1889663361784571,0.08383199158802616,0.13639916388324164
Indium Phosphide QD,InP,-18.43623419352501,7.180192239111702,0.14194226449776903,0.07189868308147454,0.10692047378962179
Graphene QD,C,-23.11659902715498,3.69229516129585,0.24509034341964936,0.027159422432725698,0.13612488292618752
Cadmium Selenide QD,CdSe,-29.905579282470057,4.875674348290716,0.17024553802283693,0.026384644333523593,0.09831509117818026
Indium Phosphide QD,InP,-18.600806176159338,3.329282183188103,0.2965914654634457,0.08412909736607785,0.1903602814147618
Silicon QD,Si,-20.851500051402855,5.865358759653859,0.11390123521743749,0.08996399433666305,0.10193261477705026
Indium Phosphide QD,InP,-22.023261175877984,4.353166151595281,0.15252305054008164,0.06887326257197403,0.11069815655602783
Graphene QD,C,-16.271596866335187,7.4743857351838345,0.1059194737907072,0.09299784945175321,0.09945866162123021
Graphene QD,C,-21.32918245109562,6.556177783474831,0.1413004988397521,0.17611946740528486,0.1587099831225185
Indium Phosphide QD,InP,-29.012821062282487,6.9968945191470135,0.19566025125590147,0.0682520717618148,0.13195616150885814
Cadmium Selenide QD,CdSe,-18.921582000870533,6.616730523490086,0.1143810980645819,0.1971872200467924,0.15578415905568715
Cadmium Selenide QD,CdSe,-25.650606102578916,3.9385526970676894,0.18423471243160977,0.12364106262120135,0.15393788752640555
Indium Phosphide QD,InP,-26.96757951729485,5.7811508338757704,0.24878193022544148,0.1410267743835683,0.1949043523045049
Graphene QD,C,-17.856914418692302,3.8993484209282254,0.1739697477009755,0.04334318359450367,0.10865646564773959
Indium Phosphide QD,InP,-19.87864993133929,5.462836967294363,0.1817345574797008,0.05277310095824636,0.11725382921897358
Cadmium Selenide QD,CdSe,-23.4422079918614,7.090733115364506,0.07510915933567537,0.13730892480766196,0.10620904207166867
Cadmium Selenide QD,CdSe,-26.90206034078877,3.9281305081234157,0.15486616905545414,0.06745965113723035,0.11116291009634224
Cadmium Selenide QD,CdSe,-27.555173554905625,2.630256481707929,0.26969985565426463,0.16533001051724922,0.21751493308575692
Silicon QD,Si,-27.134920586253177,3.7321621011252972,0.24495626492884964,0.12354772347214635,0.18425199420049798
Silicon QD,Si,-27.63866668443339,5.88768435347397,0.12232777077646288,0.15645015051429623,0.13938896064537956
Indium Phosphide QD,InP,-26.66749553835599,4.42592870315158,0.24175905873023118,0.14025594674259592,0.19100750273641354
Indium Phosphide QD,InP,-29.20667913216404,7.136876245049581,0.28289594358906767,0.16127060389653966,0.22208327374280368
Indium Phosphide QD,InP,-18.748383737992356,6.90897995585078,0.06681970350228535,0.037029207599211855,0.0519244555507486
